,80,90,95,99
dt_median_26_days_IntHigh_2030,6.0,7.0,9.0,14.0
dt_median_26_days_High_2030,5.0,7.0,8.0,12.0
dt_median_26_days_Low_2040,16.5,22.55000000000001,28.524999999999977,60.02999999999997
dt_median_26_days_IntLow_2040,9.5,12.5,16.0,26.0
dt_median_26_days_Int_2040,6.0,8.0,10.0,16.0
dt_median_26_days_IntHigh_2040,4.5,6.0,7.5,12.0
dt_median_26_days_High_2040,3.0,5.5,6.5,10.0
dt_median_26_days_Low_2050,19.0,25.0,30.049999999999955,inf
dt_median_26_days_IntLow_2050,9.5,12.5,16.0,25.019999999999982
dt_median_26_days_Int_2050,5.5,8.0,9.0,15.0
dt_median_26_days_IntHigh_2050,3.5,5.0,6.5,11.0
dt_median_26_days_High_2050,3.0,4.0,5.0,8.5
dt_median_26_days_Low_2060,20.0,26.55000000000001,32.52499999999998,
dt_median_26_days_IntLow_2060,9.0,13.0,16.5,27.00999999999999
dt_median_26_days_Int_2060,5.0,7.0,8.0,13.0
dt_median_26_days_IntHigh_2060,3.0,5.0,6.0,9.504999999999995
dt_median_26_days_High_2060,2.0,3.0,4.0,6.5049999999999955
dt_median_50_days_Low_2020,18.0,23.5,35.0,inf
dt_median_50_days_IntLow_2020,12.0,15.0,18.0,33.50999999999999
dt_median_50_days_Int_2020,8.0,11.0,13.0,23.0
dt_median_50_days_IntHigh_2020,7.0,9.0,10.5,18.0
dt_median_50_days_High_2020,6.0,8.0,10.0,16.0
dt_median_50_days_Low_2030,19.600000000000023,25.5,35.02499999999998,inf
dt_median_50_days_IntLow_2030,12.0,15.0,18.024999999999977,33.00999999999999
dt_median_50_days_Int_2030,8.0,10.0,12.0,21.0
dt_median_50_days_IntHigh_2030,6.0,8.0,9.524999999999977,15.004999999999995
dt_median_50_days_High_2030,5.0,7.0,8.0,13.0
dt_median_50_days_Low_2040,21.600000000000023,28.0,35.02499999999998,
dt_median_50_days_IntLow_2040,12.0,15.0,18.0,32.00999999999999
dt_median_50_days_Int_2040,7.0,9.0,11.0,19.0
dt_median_50_days_IntHigh_2040,5.0,7.0,8.024999999999977,14.0
dt_median_50_days_High_2040,4.0,5.5,7.0,11.5
dt_median_50_days_Low_2050,24.0,30.05000000000001,38.0,
dt_median_50_days_IntLow_2050,11.5,14.550000000000011,18.5,32.00999999999999
dt_median_50_days_Int_2050,6.0,8.5,10.0,17.0
dt_median_50_days_IntHigh_2050,4.0,6.0,7.024999999999977,13.0
dt_median_50_days_High_2050,3.0,5.0,6.0,10.0
dt_median_50_days_Low_2060,25.0,32.0,41.52499999999998,
dt_median_50_days_IntLow_2060,11.0,15.0,19.5,33.01999999999998
dt_median_50_days_Int_2060,6.0,7.5,9.0,15.0
dt_median_50_days_IntHigh_2060,4.0,5.0,7.0,11.504999999999995
dt_median_50_days_High_2060,3.0,4.0,5.0,8.004999999999995
